#{"t_start": 1727809943.5609581, "env_id": "NetworkEnv-v0"}
r,l,t,distance,sum_rate
5806.335279,200,517.050714,39.20459156782532,28.776928284848534
5745.253922,200,526.509986,29.698484809834994,28.726269609287915
5781.214338,200,533.528435,29.698484809834994,28.743471032781066
5748.846305,200,543.528957,45.27692569068709,28.74423152622321
5780.115462,200,553.872474,29.068883707497267,28.71623054611743
5743.047983,200,563.07401,32.2490309931942,28.715239917326453
5739.249568,200,570.021362,31.38470965295043,28.69624784178943
5893.76169,200,582.148576,19.4164878389476,28.680748281943693
5732.46713,200,599.731226,43.04648650006177,28.662335651991135
5752.523704,200,605.712395,25.079872407968907,28.704246859416422
6134.50329,200,614.522341,8.94427190999916,28.76202064180405
6107.260672,200,619.851176,25.45584412271571,28.71387756036948
5788.787751,200,628.871166,28.160255680657446,28.81612916614771
6165.994849,200,635.106194,15.0,28.638637728040614
5761.507129,200,643.649173,34.828149534535996,28.784692495795625
5748.922319,200,649.613746,40.80441152620633,28.744611596722677
5726.3941,200,656.591724,41.10960958218893,28.631970502003174
6171.658618,200,663.979123,23.769728648009426,28.73987577892352
5981.566234,200,680.532952,14.317821063276353,28.683452892824292
6134.095938,200,686.461007,20.12461179749811,28.753775282067906
5835.141653,200,694.21204,26.92582403567252,28.7313235769355
5977.825107,200,699.8071,21.95449840010015,28.75222037983685
5761.383395,200,707.756481,45.69463863518345,28.80691697730053
5737.006367,200,712.99579,34.785054261852174,28.685031836857746
5734.906344,200,720.465213,29.68164415931166,28.674531721992892
5734.115425,200,726.566192,44.04543109109048,28.67057712263216
5760.552385,200,732.033226,26.40075756488817,28.802761923197593
6317.873396,200,740.148766,16.55294535724685,28.763675582086943
5767.272833,200,756.951531,28.178005607210743,28.64738308482666
5976.149706,200,762.501405,28.30194339616981,28.728866668648582
5743.175964,200,770.373078,29.732137494637012,28.71587981923229
5985.364067,200,776.71625,23.600847442411894,28.779485315930874
7026.034748,200,782.853603,9.219544457292887,28.757401028550145
6031.133373,200,792.98091,17.204650534085253,28.712387464509487
6119.499968,200,799.451378,18.110770276274835,28.796205943226724
5890.775013,200,810.753388,34.058772731852805,28.799660330654195
5980.485334,200,817.969349,14.0,28.683866484766206
5750.21343,200,824.71898,33.54101966249684,28.75106714939267
6103.908442,200,834.197559,20.615528128088304,28.785062322198964
5847.681985,200,852.136485,24.839484696748443,28.789191377107404
5751.537889,200,858.165266,37.73592452822641,28.75768944540601
6043.575874,200,868.062318,10.0,28.712049351214105
6172.305272,200,875.235118,19.6468827043885,28.782303064984248
6047.061717,200,885.427382,23.769728648009426,28.757969434473246
5903.87437,200,891.889264,25.45584412271571,28.77307600337788
5851.511086,200,901.632149,21.540659228538015,28.78361207101808
5750.557818,200,908.436307,35.84689665786984,28.752789089904883
6258.57365,200,924.350311,9.899494936611665,28.762794290403907
5748.896186,200,936.180095,34.20526275297414,28.744480931924627
5742.367591,200,960.632721,34.828149534535996,28.71183795687594
6156.014365,200,968.476391,18.35755975068582,28.799099433408728
5854.518749,200,978.414715,28.861739379323623,28.823567394037237
5759.834202,200,985.550911,27.073972741361768,28.799171010308815
5983.006978,200,993.100726,21.93171219946131,28.74608609376145
5744.380517,200,999.884869,33.421549934136806,28.72190258428776
6180.096887,200,1006.935738,16.55294535724685,28.749801353306495
6142.56441,200,1014.136866,14.212670403551895,28.843517911844025
5794.197416,200,1022.716264,20.0,28.660819533407917
5959.074404,200,1031.296261,20.12461179749811,28.745867418946794
5914.610386,200,1046.276892,22.20360331117452,28.791955660642508
5792.034212,200,1057.589353,32.802438933713454,28.750934546190134
5884.615827,200,1067.084767,23.600847442411894,28.82977549112975
5881.199269,200,1075.935411,22.20360331117452,28.757320992496435
5744.515258,200,1082.441041,40.311288741492746,28.722576291766742
5752.479814,200,1091.695687,27.65863337187866,28.693996658487034
5743.162301,200,1100.940327,45.221676218380054,28.715811504979477
6193.297716,200,1107.403531,18.788294228055936,28.732804563663436
6003.425781,200,1116.36066,14.317821063276353,28.718151186477005
6058.871087,200,1123.518455,21.02379604162864,28.757895396406994
6581.176361,200,1136.924937,2.8284271247461903,28.767632498887
5741.04759,200,1145.971418,27.80287754891569,28.67067660414694
6086.063173,200,1152.449601,23.53720459187964,28.72668830294095
5763.467231,200,1160.038908,45.221676218380054,28.817336153905707
6092.962931,200,1167.437305,17.46424919657298,28.734900635486454
6284.97952,200,1176.452682,18.027756377319946,28.672531041568654
5780.870935,200,1185.058076,31.78049716414141,28.77371366792982
5750.766959,200,1193.960548,36.069377593742864,28.753834794345394
6143.514043,200,1199.89083,5.0,28.712239711143923
6058.81664,200,1208.687336,18.24828759089466,28.77318639665007
6331.424996,200,1216.736609,14.035668847618199,28.821995892996437
6049.183711,200,1230.330153,19.4164878389476,28.726555869062015
5940.332088,200,1238.489778,18.384776310850235,28.67409567360739
5841.830154,200,1245.776145,24.08318915758459,28.72116192319235
5883.057438,200,1252.735681,21.37755832643195,28.68747752843658
5763.753657,200,1259.370843,25.495097567963924,28.7152178870457
5933.818044,200,1267.926734,26.019223662515376,28.81368244152143
5984.982265,200,1276.235848,14.212670403551895,28.68255458023665
6215.946273,200,1286.283863,11.0,28.799041737853422
6510.037503,200,1297.079019,4.123105625617661,28.769343938036094
6067.095963,200,1305.874148,18.027756377319946,28.747614489125638
5805.978885,200,1318.970494,25.079872407968907,28.760907848521992
5741.298582,200,1327.191247,30.4138126514911,28.706492907959394
5867.256955,200,1333.10214,19.72308292331602,28.705557144426674
6045.194014,200,1342.12645,18.027756377319946,28.695824193107647
5754.591399,200,1347.781981,30.870698080866262,28.737901268765153
5769.05728,200,1358.341761,30.4138126514911,28.798664277793332
6068.861485,200,1367.105871,17.69180601295413,28.71173568942103
5754.528075,200,1376.538186,32.89376840679705,28.761317675797372
5745.794832,200,1384.968718,27.65863337187866,28.72897416185009
6031.116341,200,1394.36165,13.0,28.763403341709854
5762.382356,200,1408.543466,24.331050121192877,28.73122032165098
5898.298308,200,1416.886489,18.867962264113206,28.69433217311069
6881.194697,200,1425.018919,1.4142135623730951,28.795287601806876
6018.049274,200,1432.891364,22.67156809750927,28.736774719147064
6013.25565,200,1442.689756,19.72308292331602,28.74458560742339
5929.418432,200,1449.438941,21.840329667841555,28.712923772821213
6391.310681,200,1456.646027,2.23606797749979,28.77510986995509
5830.018038,200,1462.486869,15.811388300841896,28.755682626962077
6230.539632,200,1470.612453,16.492422502470642,28.71844937869669
6443.020605,200,1476.378562,14.035668847618199,28.792404172836022
5971.935214,200,1491.51971,19.79898987322333,28.76042186553393
6035.244997,200,1499.95631,22.135943621178654,28.77292420642273
6126.427565,200,1507.102757,18.027756377319946,28.72155973519786
5939.850941,200,1515.956663,23.345235059857504,28.72090266563339
6329.572938,200,1523.528146,8.06225774829855,28.77314191433542
6033.707007,200,1529.125031,18.384776310850235,28.768757131796555
